"","W1","Count"
"18042","vaterland",10
"18043","icc",10
"18044","verdanke",10
"18045","fußball-wm",10
"18046","publikation",10
"18047","380",10
"18048","mad",10
"18049","bereitstellen",10
"18050","kaufhaus",10
"18051","kundendienst",10
"18052","hättet",10
"18053","brrr",10
"18054","schlagabtausch",10
"18055","lauscht",10
"18056","watson",10
"18057","sakko",10
"18058","sh",10
"18059","getarnt",10
"18060","hüte",10
"18061","zitronen",10
"18062","low",10
"18063","hinterlegen",10
"18064","befürchtung",10
"18065","booten",10
"18066","verkleinert",10
"18067","innerparteilichen",10
"18068","hoffenheimer",10
"18069","gezielten",10
"18070","nordhorn",10
"18071","verprügelt",10
"18072","würdig",10
"18073","effektive",10
"18074","beiträgt",10
"18075","kopftuch",10
"18076","virginia",10
"18077","eleganz",10
"18078","basic",10
"18079","schippe",10
"18080","schadsoftware",10
"18081","arabisch",10
"18082","chinesisch",10
"18083","melanie",10
"18084","extremismus",10
"18085","kameramann",10
"18086","trumpf",10
"18087","#zeit",10
"18088","erbrechen",10
"18089","clown",10
"18090","lauthals",10
"18091","kanne",10
"18092","salzwasser",10
"18093","gleichgesinnten",10
"18094","abflug",10
"18095","nachm",10
"18096","verantwortet",10
"18097","verfällt",10
"18098","arbeitgebers",10
"18099","gestochen",10
"18100","ideologischen",10
"18101","narren",10
"18102","umarmen",10
"18103","bobic",10
"18104","hindurch",10
"18105","ices",10
"18106","weicht",10
"18107","seil",10
"18108","schiedsrichtern",10
"18109","revolutionen",10
"18110","herunterladen",10
"18111","got",10
"18112","gehäuse",10
"18113","komposition",10
"18114","ereignet",10
"18115","sichersten",10
"18116","mf",10
"18117","moratorium",10
"18118","geschmacks",10
"18119","angeln",10
"18120","anno",10
"18121","gnädig",10
"18122","gedenkt",10
"18123","20er",10
"18124","cowboys",10
"18125","hoden",10
"18126","üble",10
"18127","edel",10
"18128","werne",10
"18129","schleifen",10
"18130","kulinarische",10
"18131","despoten",10
"18132","erfolgsgeschichte",10
"18133","fischstäbchen",10
"18134","hour",10
"18135","lebensgefahr",10
"18136","unendlichen",10
"18137","umtauschen",10
"18138","ungehorsam",10
"18139","ansiedlung",10
"18140","einnimmt",10
"18141","anflug",10
"18142","letzterer",10
"18143","ambitioniert",10
"18144","finsternis",10
"18145","hunziker",10
"18146","widersprüchliche",10
"18147","ökumene",10
"18148","linde",10
"18149","riskiert",10
"18150","brandanschlag",10
"18151","bete",10
"18152","verkürzte",10
"18153","verhör",10
"18154","bunker",10
"18155","orr",10
"18156","nora",10
"18157","erlaube",10
"18158","liquid",10
"18159","ungefragt",10
"18160","ständiger",10
"18161","borgia",10
"18162","nächtliche",10
"18163","fiction",10
"18164","geschäftlich",10
"18165","schallplatte",10
"18166","e-books",10
"18167","anträgen",10
"18168","meike",10
"18169","dackel",10
"18170","kursen",10
"18171","kratzt",10
"18172","zunehmender",10
"18173","kochbuch",10
"18174","vorstelle",10
"18175","superman",10
"18176","heruntergeladen",10
"18177","herzchen",10
"18178","festlegung",10
"18179","hero",10
"18180","finnische",10
"18181","kräutern",10
"18182","traumschiff",10
"18183","walt",10
"18184","gekümmert",10
"18185","ing",10
"18186","spd-bundestagsfraktion",10
"18187","anstoßen",10
"18188","ibn",10
"18189","beachtliche",10
"18190","einreichen",10
"18191","schwarz-grüne",10
"18192","zynisch",10
"18193","führungen",10
"18194","gewerkelt",10
"18195","aufgefunden",10
"18196","bestellten",10
"18197","seven",10
"18198","südtirol",10
"18199","kapelle",10
"18200","punch",10
"18201","stange",10
"18202","hartz-iv-empfänger",10
"18203","seriösen",10
"18204","16-jährige",10
"18205","geburtsort",10
"18206","goalgetter",10
"18207","quiz",10
"18208","dawn",10
"18209","ableben",10
"18210","lok",10
"18211","dauernde",10
"18212","rabe",10
"18213","abenteuerlich",10
"18214","jop",10
"18215","eingewickelt",10
"18216","schneien",10
"18217","hunold",10
"18218","420",10
"18219","gesäubert",10
"18220","kanten",10
"18221","flattern",10
"18222","produzent",10
"18223","feierlichkeiten",10
"18224","macchiato",10
"18225","psychologisch",10
"18226","bedrohlich",10
"18227","vermelden",10
"18228","gewaltbereite",10
"18229","asset",10
"18230","überdosis",10
"18231","fertigung",10
"18232","elternzeit",10
"18233","launch",10
"18234","brennelemente",10
"18235","schlüpfen",10
"18236","gummistiefel",10
"18237","auszumachen",10
"18238","abfinden",10
"18239","scherben",10
"18240","complete",10
"18241","schülers",10
"18242","gläubigern",10
"18243","vorgesetzte",10
"18244","bezirksregierung",10
"18245","busen",10
"18246","bahnhofs",10
"18247","hinzugekommen",10
"18248","einbau",10
"18249","studiere",10
"18250","hinz",10
"18251","beschleunigung",10
"18252","zeitfenster",10
"18253","torhüterin",10
"18254","kicken",10
"18255","misrata",10
"18256","say",10
"18257","bye",10
"18258","wörterbuch",10
"18259","pforzheim",10
"18260","1700",10
"18261","alkoholiker",10
"18262","erforscht",10
"18263","gezaubert",10
"18264","furore",10
"18265","ausdrückt",10
"18266","geldanlage",10
"18267","startlöchern",10
"18268","wolln",10
"18269","bürgerinitiativen",10
"18270","vierbeiner",10
"18271","gordon",10
"18272","vielerorts",10
"18273","tanzfläche",10
"18274","borussen",10
"18275","chemische",10
"18276","theory",10
"18277","marta",10
"18278","strafrechtlich",10
"18279","grünkohl",10
"18280","hildegard",10
"18281","komplexer",10
"18282","bekloppt",10
"18283","anhaben",10
"18284","gezwungenermaßen",10
"18285","besagte",10
"18286","glänzte",10
"18287","jeglichen",10
"18288","apotheker",10
"18289","anzugehen",10
"18290","radwege",10
"18291","lukrativ",10
"18292","improvisieren",10
"18293","through",10
"18294","bissendorf",10
"18295","brennender",10
"18296","verkehrsunfall",10
"18297","wachsender",10
"18298","bewohnern",10
"18299","datenschützer",10
"18300","erdöl",10
"18301","abzuschließen",10
"18302","anwälten",10
"18303","kefer",10
"18304","häfen",10
"18305","befremdlich",10
"18306","ausgangsposition",10
"18307","eckpunkte",10
"18308","abteilungen",10
"18309","organ",10
"18310","trolle",10
"18311","lederer",10
"18312","eifersucht",10
"18313","bedrohungen",10
"18314","beleidigungen",10
"18315","krisentreffen",10
"18316","bullerjahn",10
"18317","enten",10
"18318","104",10
"18319","streikt",10
"18320","dokumenten",10
"18321","durchgelesen",10
"18322","musikalischer",10
"18323","rockstar",10
"18324","holstein",10
"18325","sherlock",10
"18326","möbelhaus",10
"18327","gunsten",10
"18328","ausführlichen",10
"18329","kritikpunkte",10
"18330","lierhaus",10
"18331","erzbischof",10
"18332","auszählung",10
"18333","dekade",10
"18334","unklaren",10
"18335","weibchen",10
"18336","reminder",10
"18337","entgegnete",10
"18338","festakt",10
"18339","east",10
"18340","reichsten",10
"18341","öle",10
"18342","auszubildende",10
"18343","werkzeug",10
"18344","auszubildenden",10
"18345","köster",10
"18346","schnitte",10
"18347","gewordene",10
"18348","atomenergiebehörde",10
"18349","abbildung",10
"18350","angespannt",10
"18351","alufolie",10
"18352","inhaltlichen",10
"18353","gemocht",10
"18354","häme",10
"18355","erzählungen",10
"18356","rauscht",10
"18357","wackeln",10
"18358","familienministerin",10
"18359","kapuze",10
"18360","abteil",10
"18361","3-4",10
"18362","schadenersatz",10
"18363","erreiche",10
"18364","rheine",10
"18365","bekannteste",10
"18366","laer",10
"18367","polo",10
"18368","ausgefallenen",10
"18369","weltbevölkerung",10
"18370","eat",10
"18371","diamanten",10
"18372","dezernat",10
"18373","babak",10
"18374","unterschätzte",10
"18375","windig",10
"18376","spuk",10
"18377","geheimhaltung",10
"18378","wulf",10
"18379","delhi",10
"18380","magere",10
"18381","komponente",10
"18382","europäisches",10
"18383","höhlen",10
"18384","supermärkte",10
"18385","diskriminiert",10
"18386","angesicht",10
"18387","fachkräften",10
"18388","leverkusener",10
"18389","thermometer",10
"18390","abgesichert",10
"18391","plädiert",10
"18392","sinkenden",10
"18393","robuste",10
"18394","voraussicht",10
"18395","trauriges",10
"18396","16.000",10
"18397","cdu-fraktion",10
"18398","französin",10
"18399","getrocknet",10
"18400","betreute",10
"18401","durchblicken",10
"18402","wiesbadener",10
"18403","7.30",10
"18404","reggae",10
"18405","geschichtliche",10
"18406","harris",10
"18407","fächern",10
"18408","pfefferspray",10
"18409","eigenhändig",10
"18410","anstoß",10
"18411","ästhetische",10
"18412","basilikum",10
"18413","cheyenne",10
"18414","terroranschlag",10
"18415","ausgeliehen",10
"18416","verlässliche",10
"18417","auswirkung",10
"18418","gewonnenen",10
"18419","allergien",10
"18420","durchgreifen",10
"18421","gefühlvoll",10
"18422","vorgesetzten",10
"18423","raul",10
"18424","because",10
"18425","vancouver",10
"18426","preisgeld",10
"18427","umfangreiches",10
"18428","grieche",10
"18429","feilschen",10
"18430","debakel",10
"18431","variiert",10
"18432","halbwertszeit",10
"18433","bundesnetzagentur",10
"18434","karsten",10
"18435","universellen",10
"18436","dogma",10
"18437","bedeutend",10
"18438","blanke",10
"18439","absender",10
"18440","integrierten",10
"18441","flexible",10
"18442","regierungsbildung",10
"18443","verfechter",10
"18444","kirchner",10
"18445","sprengen",10
"18446","neuheiten",10
"18447","dringenden",10
"18448","beschreibungen",10
"18449","auftauchte",10
"18450","robinson",10
"18451","bosnien",10
"18452","123",10
"18453","ausgewirkt",10
"18454","gerichtlich",10
"18455","repräsentieren",10
"18456","gekannt",10
"18457","lifestyle",10
"18458","ausgeblendet",10
"18459","gestreut",10
"18460","han",10
"18461","kathedrale",10
"18462","raffiniert",10
"18463","empire",10
"18464","vierzehn",10
"18465","hungern",10
"18466","getriebe",10
"18467","zweijährigen",10
"18468","krawalle",10
"18469","schul",10
"18470","vermehren",10
"18471","anzuerkennen",10
"18472","kulinarischen",10
"18473","blonden",10
"18474","muskelaufbau",10
"18475","rechtsterrorismus",10
"18476","ulla",10
"18477","einordnen",10
"18478","peruaner",10
"18479","suchmaschinen",10
"18480","erwartungsgemäß",10
"18481","aberkannt",10
"18482","beisein",10
"18483","diesjährige",10
"18484","prostituierten",10
"18485","baden-württembergs",10
"18486","wettkämpfe",10
"18487","mittlerer",10
"18488","ungleichheit",10
"18489","kanadische",10
"18490","psychologe",10
"18491","wüsten",10
"18492","ribéry",10
"18493","tomas",10
"18494","erörtert",10
"18495","optische",10
"18496","seifert",10
"18497","vertrauten",10
"18498","identisch",10
"18499","wettbewerbe",10
"18500","ausreicht",10
"18501","ausreichenden",10
"18502","zusammenstoß",10
"18503","fasern",10
"18504","geflüchtet",10
"18505","regierungskreisen",10
"18506","fraktionsvorsitzenden",10
"18507","fundierte",10
"18508","angemerkt",10
"18509","mittelalterlichen",10
"18510","dramatischer",10
"18511","schlusspfiff",10
"18512","3.000",10
"18513","arbeitskreises",10
"18514","schwäbischen",10
"18515","städtchen",10
"18516","geborgen",10
"18517","mutigen",10
"18518","365",10
"18519","vorschein",10
"18520","neuland",10
"18521","spezifischen",10
"18522","schulform",10
"18523","facto",10
"18524","bestückt",10
"18525","sportlicher",10
"18526","zweig",10
"18527","gw",10
"18528","knappes",10
"18529","gültigen",10
"18530","verlegung",10
"18531","bereinigt",10
"18532","bundesvorstand",10
"18533","negatives",10
"18534","sicherheitspolitik",10
"18535","ratio",10
"18536","lokalrivalen",10
"18537","verworfen",10
"18538","hecking",10
"18539","aufkochen",10
"18540","nachfolgerin",10
"18541","königshaus",10
"18542","untertauchen",10
"18543","öffentlich-rechtliche",10
"18544","parlamentarischer",10
"18545","etagen",10
"18546","beanspruchen",10
"18547","breitet",10
"18548","neugierde",10
"18549","schaulustige",10
"18550","anlässen",10
"18551","blake",10
"18552","stellvertretend",10
"18553","eingesammelt",10
"18554","columbia",10
"18555","riskant",10
"18556","hexen",10
"18557","nachgesagt",10
"18558","verziert",10
"18559","hyundai",10
"18560","vorschreiben",10
"18561","psychotherapie",10
"18562","tierchen",10
"18563","gepresst",10
"18564","zeitgenossen",10
"18565","wachstums",10
"18566","konflikten",10
"18567","102",10
"18568","nachvollziehbare",10
"18569","unterbewusstsein",10
"18570","weltgrößte",10
"18571","rächen",10
"18572","rangiert",10
"18573","richtern",10
"18574","fesselt",10
"18575","moderat",10
"18576","empfunden",10
"18577","netzes",10
"18578","haftstrafe",10
"18579","annahmen",10
"18580","masters",10
"18581","sanitäter",10
"18582","niklas",10
"18583","wünschten",10
"18584","darmstädter",10
"18585","angebotenen",10
"18586","täuschung",10
"18587","schleswig-holsteins",10
"18588","own",10
"18589","feinunze",10
"18590","nachbarländern",10
"18591","fragebögen",10
"18592","pocht",10
"18593","andrej",10
"18594","lagerung",10
"18595","skulpturen",10
"18596","härtere",10
"18597","wagners",10
"18598","egoismus",10
"18599","liberaler",10
"18600","ärmsten",10
"18601","werkes",10
"18602","angereichert",10
"18603","kampfes",10
"18604","rücksichtslos",10
"18605","ausgewogene",10
"18606","teelöffel",10
"18607","rückten",10
"18608","ziegen",10
"18609","heiratete",10
"18610","gebildeten",10
"18611","verabschiedeten",10
"18612","schöpfen",10
"18613","stickdatei",10
"18614","gewöhnlichen",10
"18615","verschiebung",10
"18616","1970er",10
"18617","neunzig",10
"18618","irans",10
"18619","fortzusetzen",10
"18620","enttäuschten",10
"18621","gewisses",10
"18622","kontraktion",10
"18623","mangelnder",10
"18624","weigerte",10
"18625","michelmann",10
"18626","besonderheiten",10
"18627","gehäkelt",10
"18628","gelähmt",10
"18629","früchten",10
"18630","muslimen",10
"18631","rannte",10
"18632","einwanderung",10
"18633","resümiert",10
"18634","ordnete",10
"18635","aspekten",10
"18636","bündnisses",10
"18637","gebaute",10
"18638","ringt",10
"18639","behaupteten",10
"18640","dächer",10
"18641","schwieg",10
"18642","tummeln",10
"18643","finanzbranche",10
"18644","absehbarer",10
"18645","selbstständige",10
"18646","lloyd",10
"18647","fortbestand",10
"18648","schalotten",10
"18649","vergangenes",10
"18650","yingli",10
"18651","norwegens",10
"18652","therapien",10
"18653","eigenheim",10
"18654","verglich",10
"18655","vorlieben",10
"18656","anerkannten",10
"18657","designs",10
"18658","schicksale",10
"18659","eingeständnis",10
"18660","heer",10
"18661","zweifelhaft",10
"18662","175",10
"18663","weltcup",10
"18664","zehnjähriger",10
"18665","vermischen",10
"18666","fortschritts",10
"18667","strengere",10
"18668","larissa",10
"18669","rollte",10
"18670","härtesten",10
"18671","tatwaffe",10
"18672","aufgekommen",10
"18673","westlich",10
"18674","schilderte",10
"18675","zweifelsohne",10
"18676","sicherzustellen",10
"18677","konzernen",10
"18678","starteten",10
"18679","neoliberalen",10
"18680","bevorzugte",10
"18681","passten",10
"18682","harvard",10
"18683","44-jährige",10
"18684","untersuchte",10
"18685","nordwesten",10
"18686","ausgestatteten",10
"18687","auszuwählen",10
"18688","bewältigt",10
"18689","tsunamis",10
"18690","ansteigen",10
"18691","fänden",10
"18692","rätselhaft",10
"18693","kommender",10
"18694","geratenen",10
"18695","wagte",10
"18696","obgleich",10
"18697","nöten",10
"18698","kerne",10
"18699","monsanto",10
"18700","indikatoren",10
"18701","menschenrechten",10
"18702","prozedere",10
"18703","verschärften",10
"18704","1963",10
"18705","groben",10
"18706","1911",10
"18707","skeptiker",10
"18708","königlichen",10
"18709","denkbaren",10
"18710","lernten",10
"18711","näheren",10
"18712","1952",10
"18713","betätigung",10
"18714","vorstellte",10
"18715","themas",10
"18716","kreditausfallversicherungen",10
"18717","hedgefonds",10
"18718","vorbilder",10
"18719","ansässigen",10
"18720","künstlerischen",10
"18721","bezichtigt",10
"18722","untergrenze",10
"18723","koste",10
"18724","ansässige",10
"18725","amnesty",10
"18726","auslaufenden",10
"18727","stoppte",10
"18728","masern",10
"18729","liu",10
"18730","strukturelle",10
"18731","rohöl",10
"18732","angehöriger",10
"18733","geithner",10
"18734","verwaltungsrat",10
"18735","reguläre",10
"18736","immens",10
"18737","übte",10
"18738","schlüsse",10
"18739","uruguay",10
"18740","zurückzugewinnen",10
"18741","referenzkurs",10
"18742","zusammenhängen",10
"18743","körperlichen",10
"18744","dauernden",10
"18745","vorgängern",10
"18746","litten",10
"18747","1954",10
"18748","rücklagen",10
"18749","unterstützten",10
"18750","mobilisierung",10
